#### This dataset contains Coffee Products data sold across various states,,,,,,,,,
,,,,,,,,,
,Area Code,Date,Product,Product Type,State,  Target Profit  ,  Target Sales  ,  Profit  ,  Sales  
,435,6/1/2018,Lemon,Herbal Tea,Odisha,$50.00 ,$130.00 ,$42.00 ,$156.00 
,509,6/1/2018,Lemon,Herbal Tea,Punjab,$50.00 ,$90.00 ,$40.00 ,$107.00 
,775,6/1/2018,Mint,Herbal Tea,Jharkhand,$130.00 ,$300.00 ,$136.00 ,$345.00 
,435,6/1/2018,Mint,Herbal Tea,Odisha,,$120.00 ,($33.00),$141.00 
,641,6/1/2018,Darjeeling,Tea,Chhattisgarh,$150.00 ,$450.00 ,$164.00 ,$521.00 
,636,6/1/2018,Darjeeling,Tea,Haryana,$20.00 ,$80.00 ,$14.00 ,$96.00 
,920,6/1/2018,Darjeeling,Tea,Rajasthan,$20.00 ,$80.00 ,$24.00 ,$99.00 
,563,6/1/2018,Earl Grey,Tea,Chhattisgarh,$180.00 ,$530.00 ,$197.00 ,$603.00 
,573,6/1/2018,Earl Grey,Tea,Haryana,,$60.00 ,($3.00),$78.00 
,715,6/1/2018,Earl Grey,Tea,Rajasthan,$10.00 ,$110.00 ,($2.00),$128.00 
,573,6/1/2018,Green Tea,Tea,Haryana,$0.00 ,$70.00 ,$0.00 ,$82.00 
,959,6/1/2018,Darjeeling,Tea,Arunachal Pradesh,$40.00 ,$90.00 ,$33.00 ,$92.00 
,603,6/1/2018,Darjeeling,Tea,Assam,$30.00 ,$60.00 ,$17.00 ,$58.00 
,203,6/1/2018,Green Tea,Tea,Arunachal Pradesh,$20.00 ,$50.00 ,$15.00 ,$51.00 
,603,6/1/2018,Green Tea,Tea,Assam,$30.00 ,$40.00 ,$32.00 ,$43.00 
,775,6/1/2018,Darjeeling,Tea,Jharkhand,$190.00 ,$430.00 ,$241.00 ,$634.00 
,503,6/1/2018,Darjeeling,Tea,Mizoram,$10.00 ,$20.00 ,$9.00 ,$44.00 
,801,6/1/2018,Darjeeling,Tea,Odisha,$0.00 ,$80.00 ,($3.00),$125.00 
,360,6/1/2018,Darjeeling,Tea,Punjab,$30.00 ,$80.00 ,$41.00 ,$125.00 
,702,6/1/2018,Earl Grey,Tea,Jharkhand,$120.00 ,$350.00 ,$165.00 ,$521.00 
,503,6/1/2018,Earl Grey,Tea,Mizoram,$70.00 ,$180.00 ,$100.00 ,$278.00 
,801,6/1/2018,Earl Grey,Tea,Odisha,$20.00 ,$60.00 ,$14.00 ,$96.00 
,206,6/1/2018,Earl Grey,Tea,Punjab,$20.00 ,$60.00 ,$24.00 ,$99.00 
,702,6/1/2018,Green Tea,Tea,Jharkhand,,$0.00 ,($369.00),$37.00 
,503,6/1/2018,Green Tea,Tea,Mizoram,$80.00 ,$190.00 ,$105.00 ,$282.00 
,435,6/1/2018,Green Tea,Tea,Odisha,$10.00 ,$50.00 ,($3.00),$78.00 
,360,6/1/2018,Green Tea,Tea,Punjab,$0.00 ,$80.00 ,($3.00),$128.00 
,970,7/1/2018,Decaf Irish Cream,Coffee,Andhra Pradesh,$150.00 ,$320.00 ,$139.00 ,$312.00 
,217,7/1/2018,Decaf Irish Cream,Coffee,Tamil Nadu,$170.00 ,$390.00 ,$150.00 ,$376.00 
,330,7/1/2018,Decaf Irish Cream,Coffee,Manipur,$0.00 ,$90.00 ,($9.00),$95.00 
,303,7/1/2018,Decaf Espresso,Espresso,Andhra Pradesh,$50.00 ,$150.00 ,$31.00 ,$131.00 
,312,7/1/2018,Decaf Espresso,Espresso,Tamil Nadu,$220.00 ,$620.00 ,$168.00 ,$532.00 
,513,7/1/2018,Decaf Espresso,Espresso,Manipur,$30.00 ,$130.00 ,$11.00 ,$115.00 
,727,7/1/2018,Decaf Irish Cream,Coffee,Karnataka,$130.00 ,$310.00 ,$129.00 ,$336.00 
,863,7/1/2018,Decaf Espresso,Espresso,Karnataka,$80.00 ,$220.00 ,$71.00 ,$227.00 
,325,7/1/2018,Decaf Irish Cream,Coffee,Goa,$110.00 ,$240.00 ,$71.00 ,$199.00 
,832,7/1/2018,Decaf Espresso,Espresso,Goa,$90.00 ,$190.00 ,$98.00 ,$230.00 
,707,7/1/2018,Decaf Irish Cream,Coffee,Maharashtra,,$250.00 ,($157.00),$202.00 
,650,7/1/2018,Decaf Espresso,Espresso,Maharashtra,$260.00 ,$650.00 ,$259.00 ,$678.00 
,720,7/1/2018,Amaretto,Coffee,Andhra Pradesh,$120.00 ,$260.00 ,$111.00 ,$256.00 
,614,7/1/2018,Amaretto,Coffee,Manipur,$40.00 ,$110.00 ,$20.00 ,$110.00 
,970,7/1/2018,Colombian,Coffee,Andhra Pradesh,$80.00 ,$200.00 ,$71.00 ,$199.00 
,312,7/1/2018,Colombian,Coffee,Tamil Nadu,$230.00 ,$590.00 ,$208.00 ,$567.00 
,513,7/1/2018,Colombian,Coffee,Manipur,$30.00 ,$80.00 ,$18.00 ,$85.00 
,303,7/1/2018,Caffe Mocha,Espresso,Andhra Pradesh,$140.00 ,$270.00 ,$98.00 ,$230.00 
,224,7/1/2018,Caffe Mocha,Espresso,Tamil Nadu,$340.00 ,$800.00 ,$259.00 ,$678.00 
,216,7/1/2018,Caffe Mocha,Espresso,Manipur,$120.00 ,$340.00 ,$81.00 ,$291.00 
,904,7/1/2018,Colombian,Coffee,Karnataka,$120.00 ,$270.00 ,$104.00 ,$286.00 
,508,7/1/2018,Colombian,Coffee,Gujarat,$560.00 ,$630.00 ,$564.00 ,$665.00 
,845,7/1/2018,Colombian,Coffee,Madhya Pradesh,$370.00 ,$860.00 ,$370.00 ,$912.00 
,386,7/1/2018,Caffe Mocha,Espresso,Karnataka,$60.00 ,$290.00 ,$32.00 ,$297.00 
,978,7/1/2018,Caffe Mocha,Espresso,Gujarat,$20.00 ,$100.00 ,$7.00 ,$111.00 
,347,7/1/2018,Caffe Mocha,Espresso,Madhya Pradesh,,$70.00 ,($266.00),$77.00 
,617,7/1/2018,Regular Espresso,Espresso,Gujarat,$100.00 ,$280.00 ,$81.00 ,$291.00 
,585,7/1/2018,Regular Espresso,Espresso,Madhya Pradesh,$190.00 ,$530.00 ,$182.00 ,$546.00 
,430,7/1/2018,Colombian,Coffee,Goa,$290.00 ,$700.00 ,$206.00 ,$567.00 
,281,7/1/2018,Caffe Latte,Espresso,Goa,$40.00 ,$110.00 ,$30.00 ,$131.00 
,210,7/1/2018,Caffe Mocha,Espresso,Goa,$120.00 ,$220.00 ,$112.00 ,$256.00 
,209,7/1/2018,Amaretto,Coffee,Maharashtra,,$100.00 ,($138.00),$87.00 
,707,7/1/2018,Colombian,Coffee,Maharashtra,$530.00 ,"$1,140.00 ",$370.00 ,$912.00 
,818,7/1/2018,Caffe Latte,Espresso,Maharashtra,$170.00 ,$510.00 ,$167.00 ,$532.00 
,562,7/1/2018,Caffe Mocha,Espresso,Maharashtra,$60.00 ,$370.00 ,$45.00 ,$387.00 
,303,7/1/2018,Chamomile,Herbal Tea,Andhra Pradesh,$80.00 ,$250.00 ,$81.00 ,$291.00 
,312,7/1/2018,Chamomile,Herbal Tea,Tamil Nadu,$120.00 ,$220.00 ,$111.00 ,$256.00 
,740,7/1/2018,Chamomile,Herbal Tea,Manipur,$20.00 ,$30.00 ,$9.00 ,$44.00 
,970,7/1/2018,Lemon,Herbal Tea,Andhra Pradesh,$0.00 ,$80.00 ,($10.00),$95.00 
,312,7/1/2018,Lemon,Herbal Tea,Tamil Nadu,$70.00 ,$170.00 ,$72.00 ,$199.00 
,614,7/1/2018,Lemon,Herbal Tea,Manipur,$40.00 ,$50.00 ,$16.00 ,$57.00 
,720,7/1/2018,Mint,Herbal Tea,Andhra Pradesh,$20.00 ,$90.00 ,$21.00 ,$110.00 
,815,7/1/2018,Mint,Herbal Tea,Tamil Nadu,$150.00 ,$270.00 ,$139.00 ,$312.00 
,863,7/1/2018,Chamomile,Herbal Tea,Karnataka,$30.00 ,$80.00 ,$36.00 ,$115.00 
,904,7/1/2018,Lemon,Herbal Tea,Karnataka,$30.00 ,$100.00 ,$19.00 ,$133.00 
,978,7/1/2018,Lemon,Herbal Tea,Gujarat,$20.00 ,$80.00 ,$11.00 ,$115.00 
,516,7/1/2018,Lemon,Herbal Tea,Madhya Pradesh,$310.00 ,$610.00 ,$388.00 ,$793.00 
,904,7/1/2018,Mint,Herbal Tea,Karnataka,$50.00 ,$140.00 ,$55.00 ,$189.00 
,716,7/1/2018,Mint,Herbal Tea,Madhya Pradesh,,$150.00 ,($164.00),$198.00 
,903,7/1/2018,Chamomile,Herbal Tea,Goa,$30.00 ,$100.00 ,$20.00 ,$110.00 
,281,7/1/2018,Lemon,Herbal Tea,Goa,$30.00 ,$80.00 ,$19.00 ,$85.00 
,805,7/1/2018,Chamomile,Herbal Tea,Maharashtra,$150.00 ,$270.00 ,$139.00 ,$312.00 
,650,7/1/2018,Lemon,Herbal Tea,Maharashtra,$200.00 ,$490.00 ,$205.00 ,$567.00 
,831,7/1/2018,Mint,Herbal Tea,Maharashtra,$70.00 ,$170.00 ,$72.00 ,$199.00 
,970,7/1/2018,Darjeeling,Tea,Andhra Pradesh,$20.00 ,$100.00 ,$12.00 ,$115.00 
,815,7/1/2018,Darjeeling,Tea,Tamil Nadu,$90.00 ,$200.00 ,$99.00 ,$230.00 
,740,7/1/2018,Darjeeling,Tea,Manipur,$100.00 ,$250.00 ,$104.00 ,$286.00 
,720,7/1/2018,Earl Grey,Tea,Andhra Pradesh,$20.00 ,$90.00 ,$23.00 ,$109.00 
,815,7/1/2018,Earl Grey,Tea,Tamil Nadu,$30.00 ,$110.00 ,$31.00 ,$131.00 
,513,7/1/2018,Earl Grey,Tea,Manipur,$110.00 ,$290.00 ,$128.00 ,$336.00 
,303,7/1/2018,Green Tea,Tea,Andhra Pradesh,$30.00 ,$80.00 ,$27.00 ,$94.00 
,386,7/1/2018,Darjeeling,Tea,Karnataka,$50.00 ,$110.00 ,$41.00 ,$110.00 
,413,7/1/2018,Darjeeling,Tea,Gujarat,$30.00 ,$60.00 ,$16.00 ,$57.00 
,212,7/1/2018,Darjeeling,Tea,Madhya Pradesh,$160.00 ,$330.00 ,$138.00 ,$312.00 
,518,7/1/2018,Earl Grey,Tea,Madhya Pradesh,$120.00 ,$270.00 ,$111.00 ,$256.00 
,954,7/1/2018,Green Tea,Tea,Karnataka,$70.00 ,$150.00 ,$58.00 ,$144.00 
,339,7/1/2018,Green Tea,Tea,Gujarat,$20.00 ,$40.00 ,$9.00 ,$44.00 
,315,7/1/2018,Green Tea,Tea,Madhya Pradesh,$120.00 ,$240.00 ,$98.00 ,$230.00 
,562,7/1/2018,Darjeeling,Tea,Maharashtra,$100.00 ,$170.00 ,$112.00 ,$256.00 
,831,7/1/2018,Earl Grey,Tea,Maharashtra,$80.00 ,$150.00 ,$98.00 ,$230.00 
,415,7/1/2018,Green Tea,Tea,Maharashtra,$20.00 ,$80.00 ,$30.00 ,$131.00 
,712,7/1/2018,Decaf Irish Cream,Coffee,Chhattisgarh,$20.00 ,$50.00 ,$12.00 ,$54.00 
,314,7/1/2018,Decaf Irish Cream,Coffee,Haryana,$40.00 ,$130.00 ,$32.00 ,$132.00 
,920,7/1/2018,Decaf Irish Cream,Coffee,Rajasthan,$80.00 ,$230.00 ,$71.00 ,$227.00 
,641,7/1/2018,Decaf Espresso,Espresso,Chhattisgarh,$40.00 ,$50.00 ,$31.00 ,$43.00 
,314,7/1/2018,Decaf Espresso,Espresso,Haryana,$50.00 ,$110.00 ,$35.00 ,$96.00 
,920,7/1/2018,Decaf Espresso,Espresso,Rajasthan,$60.00 ,$130.00 ,$36.00 ,$115.00 
,203,7/1/2018,Decaf Espresso,Espresso,Arunachal Pradesh,$20.00 ,$90.00 ,$16.00 ,$100.00 
,318,7/1/2018,Decaf Irish Cream,Coffee,Kerala,$90.00 ,$180.00 ,$58.00 ,$144.00 
,505,7/1/2018,Decaf Irish Cream,Coffee,Nagaland,$10.00 ,$210.00 ,($11.00),$169.00 
,405,7/1/2018,Decaf Irish Cream,Coffee,Meghalaya,$40.00 ,$70.00 ,$16.00 ,$57.00 
,225,7/1/2018,Decaf Espresso,Espresso,Kerala,$20.00 ,$70.00 ,$21.00 ,$90.00 
,505,7/1/2018,Decaf Espresso,Espresso,Nagaland,$20.00 ,$80.00 ,$18.00 ,$103.00 
,580,7/1/2018,Decaf Espresso,Espresso,Meghalaya,$100.00 ,$240.00 ,$103.00 ,$286.00 
,775,7/1/2018,Decaf Irish Cream,Coffee,Jharkhand,$30.00 ,$90.00 ,$9.00 ,$75.00 
,503,7/1/2018,Decaf Irish Cream,Coffee,Mizoram,$40.00 ,$100.00 ,$18.00 ,$85.00 
,435,7/1/2018,Decaf Irish Cream,Coffee,Odisha,$70.00 ,$210.00 ,$31.00 ,$169.00 
,360,7/1/2018,Decaf Irish Cream,Coffee,Punjab,$100.00 ,$370.00 ,$31.00 ,$297.00 
,702,7/1/2018,Decaf Espresso,Espresso,Jharkhand,$20.00 ,$40.00 ,$12.00 ,$49.00 
,541,7/1/2018,Decaf Espresso,Espresso,Mizoram,$90.00 ,$270.00 ,$81.00 ,$291.00 
,801,7/1/2018,Decaf Espresso,Espresso,Odisha,$40.00 ,$80.00 ,$31.00 ,$87.00 
,253,7/1/2018,Decaf Espresso,Espresso,Punjab,$70.00 ,$180.00 ,$56.00 ,$189.00 
,319,7/1/2018,Amaretto,Coffee,Chhattisgarh,$30.00 ,$60.00 ,$17.00 ,$61.00 
,920,7/1/2018,Amaretto,Coffee,Rajasthan,$20.00 ,$130.00 ,$18.00 ,$133.00 
,712,7/1/2018,Colombian,Coffee,Chhattisgarh,$20.00 ,$70.00 ,$9.00 ,$75.00 
,636,7/1/2018,Colombian,Coffee,Haryana,$40.00 ,$170.00 ,$31.00 ,$169.00 
,262,7/1/2018,Colombian,Coffee,Rajasthan,$60.00 ,$310.00 ,$32.00 ,$297.00 
,641,7/1/2018,Caffe Mocha,Espresso,Chhattisgarh,$20.00 ,$50.00 ,$13.00 ,$49.00 
,573,7/1/2018,Caffe Mocha,Espresso,Haryana,$40.00 ,$100.00 ,$32.00 ,$87.00 
,608,7/1/2018,Caffe Mocha,Espresso,Rajasthan,$90.00 ,$220.00 ,$56.00 ,$189.00 
,603,7/1/2018,Amaretto,Coffee,Assam,$70.00 ,$140.00 ,$49.00 ,$151.00 
,203,7/1/2018,Colombian,Coffee,Arunachal Pradesh,$90.00 ,$210.00 ,$75.00 ,$225.00 
,603,7/1/2018,Colombian,Coffee,Assam,$60.00 ,$150.00 ,$43.00 ,$160.00 
,860,7/1/2018,Caffe Mocha,Espresso,Arunachal Pradesh,$20.00 ,$110.00 ,($5.00),$113.00 
,603,7/1/2018,Caffe Mocha,Espresso,Assam,$10.00 ,$130.00 ,($1.00),$141.00 
,603,7/1/2018,Regular Espresso,Espresso,Assam,$10.00 ,$80.00 ,$0.00 ,$89.00 
,318,7/1/2018,Colombian,Coffee,Kerala,$50.00 ,$120.00 ,$36.00 ,$99.00 
,505,7/1/2018,Colombian,Coffee,Nagaland,$70.00 ,$200.00 ,$44.00 ,$160.00 
,580,7/1/2018,Colombian,Coffee,Meghalaya,$40.00 ,$110.00 ,$28.00 ,$94.00 
,985,7/1/2018,Caffe Latte,Espresso,Kerala,$0.00 ,$90.00 ,($6.00),$113.00 
,505,7/1/2018,Caffe Latte,Espresso,Nagaland,$10.00 ,$70.00 ,$1.00 ,$89.00 
,580,7/1/2018,Caffe Latte,Espresso,Meghalaya,$110.00 ,$280.00 ,$128.00 ,$336.00 
,225,7/1/2018,Caffe Mocha,Espresso,Kerala,$30.00 ,$80.00 ,$30.00 ,$104.00 
,505,7/1/2018,Caffe Mocha,Espresso,Nagaland,$0.00 ,$120.00 ,($1.00),$141.00 
,918,7/1/2018,Caffe Mocha,Espresso,Meghalaya,$20.00 ,$30.00 ,$9.00 ,$44.00 
,971,7/1/2018,Amaretto,Coffee,Mizoram,$20.00 ,$110.00 ,($10.00),$95.00 
,435,7/1/2018,Amaretto,Coffee,Odisha,$60.00 ,$160.00 ,$32.00 ,$132.00 
,775,7/1/2018,Colombian,Coffee,Jharkhand,$20.00 ,$100.00 ,($1.00),$82.00 
,971,7/1/2018,Colombian,Coffee,Mizoram,$20.00 ,$110.00 ,$0.00 ,$94.00 
,801,7/1/2018,Colombian,Coffee,Odisha,$40.00 ,$120.00 ,$16.00 ,$100.00 
,425,7/1/2018,Colombian,Coffee,Punjab,$120.00 ,$260.00 ,$75.00 ,$211.00 
,702,7/1/2018,Caffe Latte,Espresso,Jharkhand,$30.00 ,$40.00 ,$32.00 ,$43.00 
,971,7/1/2018,Caffe Latte,Espresso,Mizoram,$30.00 ,$110.00 ,$12.00 ,$115.00 
,801,7/1/2018,Caffe Latte,Espresso,Odisha,$50.00 ,$90.00 ,$36.00 ,$96.00 
,206,7/1/2018,Caffe Latte,Espresso,Punjab,$50.00 ,$110.00 ,$36.00 ,$115.00 
,775,7/1/2018,Caffe Mocha,Espresso,Jharkhand,$20.00 ,$50.00 ,$17.00 ,$61.00 
,503,7/1/2018,Caffe Mocha,Espresso,Mizoram,$30.00 ,$100.00 ,$20.00 ,$110.00 
,801,7/1/2018,Caffe Mocha,Espresso,Odisha,$40.00 ,$100.00 ,$32.00 ,$106.00 
,206,7/1/2018,Caffe Mocha,Espresso,Punjab,$20.00 ,$120.00 ,$18.00 ,$133.00 
,319,7/1/2018,Chamomile,Herbal Tea,Chhattisgarh,$240.00 ,$590.00 ,$258.00 ,$678.00 
,816,7/1/2018,Chamomile,Herbal Tea,Haryana,$10.00 ,$120.00 ,($1.00),$141.00 
,920,7/1/2018,Chamomile,Herbal Tea,Rajasthan,$40.00 ,$90.00 ,$29.00 ,$104.00 
,319,7/1/2018,Lemon,Herbal Tea,Chhattisgarh,$150.00 ,$330.00 ,$150.00 ,$376.00 
,417,7/1/2018,Lemon,Herbal Tea,Haryana,$0.00 ,$140.00 ,($12.00),$169.00 
,262,7/1/2018,Lemon,Herbal Tea,Rajasthan,$60.00 ,$120.00 ,$58.00 ,$144.00 
,959,7/1/2018,Lemon,Herbal Tea,Arunachal Pradesh,$40.00 ,$130.00 ,$32.00 ,$169.00 
,603,7/1/2018,Lemon,Herbal Tea,Assam,$10.00 ,$60.00 ,$0.00 ,$82.00 
,959,7/1/2018,Mint,Herbal Tea,Arunachal Pradesh,$40.00 ,$100.00 ,$33.00 ,$132.00 
,318,7/1/2018,Chamomile,Herbal Tea,Kerala,$40.00 ,$100.00 ,$32.00 ,$106.00 
,505,7/1/2018,Chamomile,Herbal Tea,Nagaland,$20.00 ,$50.00 ,$17.00 ,$61.00 
,405,7/1/2018,Chamomile,Herbal Tea,Meghalaya,$30.00 ,$130.00 ,$19.00 ,$133.00 
,318,7/1/2018,Lemon,Herbal Tea,Kerala,$40.00 ,$160.00 ,$31.00 ,$169.00 
,505,7/1/2018,Lemon,Herbal Tea,Nagaland,$20.00 ,$70.00 ,$10.00 ,$75.00 
,405,7/1/2018,Lemon,Herbal Tea,Meghalaya,$60.00 ,$290.00 ,$32.00 ,$297.00 
,775,7/1/2018,Chamomile,Herbal Tea,Jharkhand,$70.00 ,$340.00 ,$45.00 ,$387.00 
,503,7/1/2018,Chamomile,Herbal Tea,Mizoram,$40.00 ,$60.00 ,$24.00 ,$74.00 
,435,7/1/2018,Chamomile,Herbal Tea,Odisha,$60.00 ,$130.00 ,$48.00 ,$151.00 
,425,7/1/2018,Chamomile,Herbal Tea,Punjab,$80.00 ,$190.00 ,$75.00 ,$225.00 
,775,7/1/2018,Lemon,Herbal Tea,Jharkhand,$200.00 ,$490.00 ,$208.00 ,$567.00 
,503,7/1/2018,Lemon,Herbal Tea,Mizoram,$30.00 ,$80.00 ,$27.00 ,$94.00 
,435,7/1/2018,Lemon,Herbal Tea,Odisha,$60.00 ,$140.00 ,$44.00 ,$160.00 
,509,7/1/2018,Lemon,Herbal Tea,Punjab,$50.00 ,$80.00 ,$37.00 ,$99.00 
,775,7/1/2018,Mint,Herbal Tea,Jharkhand,$150.00 ,$330.00 ,$150.00 ,$376.00 
,801,7/1/2018,Mint,Herbal Tea,Odisha,,$140.00 ,($12.00),$169.00 
,515,7/1/2018,Darjeeling,Tea,Chhattisgarh,$150.00 ,$460.00 ,$167.00 ,$532.00 
,636,7/1/2018,Darjeeling,Tea,Haryana,$30.00 ,$90.00 ,$17.00 ,$103.00 
,920,7/1/2018,Darjeeling,Tea,Rajasthan,$10.00 ,$70.00 ,$21.00 ,$90.00 
,319,7/1/2018,Earl Grey,Tea,Chhattisgarh,$170.00 ,$520.00 ,$197.00 ,$602.00 
,816,7/1/2018,Earl Grey,Tea,Haryana,$0.00 ,$70.00 ,$1.00 ,$89.00 
,608,7/1/2018,Earl Grey,Tea,Rajasthan,$0.00 ,$90.00 ,($6.00),$113.00 
,816,7/1/2018,Green Tea,Tea,Haryana,$0.00 ,$70.00 ,$0.00 ,$82.00 
,203,7/1/2018,Darjeeling,Tea,Arunachal Pradesh,$50.00 ,$90.00 ,$32.00 ,$87.00 
,603,7/1/2018,Darjeeling,Tea,Assam,$30.00 ,$60.00 ,$17.00 ,$61.00 
,860,7/1/2018,Green Tea,Tea,Arunachal Pradesh,$20.00 ,$50.00 ,$15.00 ,$51.00 
,603,7/1/2018,Green Tea,Tea,Assam,$30.00 ,$40.00 ,$31.00 ,$43.00 
,702,7/1/2018,Darjeeling,Tea,Jharkhand,$190.00 ,$460.00 ,$258.00 ,$678.00 
,541,7/1/2018,Darjeeling,Tea,Mizoram,$10.00 ,$20.00 ,$9.00 ,$44.00 
,435,7/1/2018,Darjeeling,Tea,Odisha,$10.00 ,$90.00 ,$0.00 ,$141.00 
,509,7/1/2018,Darjeeling,Tea,Punjab,$30.00 ,$70.00 ,$29.00 ,$104.00 
,775,7/1/2018,Earl Grey,Tea,Jharkhand,$130.00 ,$360.00 ,$168.00 ,$532.00 
,503,7/1/2018,Earl Grey,Tea,Mizoram,$80.00 ,$190.00 ,$104.00 ,$286.00 
,435,7/1/2018,Earl Grey,Tea,Odisha,$30.00 ,$70.00 ,$17.00 ,$103.00 
,509,7/1/2018,Earl Grey,Tea,Punjab,$30.00 ,$60.00 ,$20.00 ,$90.00 
,702,7/1/2018,Green Tea,Tea,Jharkhand,,$0.00 ,($378.00),$27.00 
,503,7/1/2018,Green Tea,Tea,Mizoram,$90.00 ,$220.00 ,$129.00 ,$336.00 
,435,7/1/2018,Green Tea,Tea,Odisha,$20.00 ,$60.00 ,$1.00 ,$89.00 
,253,7/1/2018,Green Tea,Tea,Punjab,$0.00 ,$70.00 ,($5.00),$113.00 
,719,8/1/2018,Decaf Irish Cream,Coffee,Andhra Pradesh,$160.00 ,$330.00 ,$144.00 ,$323.00 
,630,8/1/2018,Decaf Irish Cream,Coffee,Tamil Nadu,$170.00 ,$390.00 ,$150.00 ,$376.00 
,614,8/1/2018,Decaf Irish Cream,Coffee,Manipur,$10.00 ,$90.00 ,($11.00),$89.00 
,719,8/1/2018,Decaf Espresso,Espresso,Andhra Pradesh,$50.00 ,$150.00 ,$30.00 ,$131.00 
,847,8/1/2018,Decaf Espresso,Espresso,Tamil Nadu,$220.00 ,$620.00 ,$167.00 ,$532.00 
,937,8/1/2018,Decaf Espresso,Espresso,Manipur,$20.00 ,$120.00 ,$8.00 ,$109.00 
,321,8/1/2018,Decaf Irish Cream,Coffee,Karnataka,$100.00 ,$260.00 ,$102.00 ,$277.00 
,850,8/1/2018,Decaf Espresso,Espresso,Karnataka,$80.00 ,$220.00 ,$73.00 ,$231.00 
,682,8/1/2018,Decaf Irish Cream,Coffee,Goa,$70.00 ,$150.00 ,$39.00 ,$120.00 
,512,8/1/2018,Decaf Espresso,Espresso,Goa,$110.00 ,$210.00 ,$105.00 ,$245.00 
,626,8/1/2018,Decaf Irish Cream,Coffee,Maharashtra,,$200.00 ,($137.00),$166.00 
,707,8/1/2018,Decaf Espresso,Espresso,Maharashtra,$250.00 ,$650.00 ,$262.00 ,$687.00 
,720,8/1/2018,Amaretto,Coffee,Andhra Pradesh,$140.00 ,$310.00 ,$133.00 ,$301.00 
,234,8/1/2018,Amaretto,Coffee,Manipur,$40.00 ,$110.00 ,$19.00 ,$108.00 
,719,8/1/2018,Colombian,Coffee,Andhra Pradesh,$50.00 ,$120.00 ,$39.00 ,$120.00 
,847,8/1/2018,Colombian,Coffee,Tamil Nadu,$190.00 ,$490.00 ,$163.00 ,$467.00 
,234,8/1/2018,Colombian,Coffee,Manipur,$30.00 ,$80.00 ,$19.00 ,$85.00 
,720,8/1/2018,Caffe Mocha,Espresso,Andhra Pradesh,$130.00 ,$280.00 ,$105.00 ,$245.00 
,630,8/1/2018,Caffe Mocha,Espresso,Tamil Nadu,$340.00 ,$810.00 ,$262.00 ,$687.00 
,513,8/1/2018,Caffe Mocha,Espresso,Manipur,$120.00 ,$340.00 ,$81.00 ,$291.00 
,850,8/1/2018,Colombian,Coffee,Karnataka,$120.00 ,$270.00 ,$104.00 ,$286.00 
,508,8/1/2018,Colombian,Coffee,Gujarat,$560.00 ,$630.00 ,$563.00 ,$664.00 
,845,8/1/2018,Colombian,Coffee,Madhya Pradesh,$370.00 ,$860.00 ,$368.00 ,$910.00 
,941,8/1/2018,Caffe Mocha,Espresso,Karnataka,$60.00 ,$310.00 ,$35.00 ,$317.00 
,339,8/1/2018,Caffe Mocha,Espresso,Gujarat,$20.00 ,$100.00 ,$6.00 ,$105.00 
,518,8/1/2018,Caffe Mocha,Espresso,Madhya Pradesh,,$70.00 ,($284.00),$78.00 
,413,8/1/2018,Regular Espresso,Espresso,Gujarat,$100.00 ,$280.00 ,$82.00 ,$291.00 
,646,8/1/2018,Regular Espresso,Espresso,Madhya Pradesh,$190.00 ,$530.00 ,$179.00 ,$543.00 
,979,8/1/2018,Colombian,Coffee,Goa,$340.00 ,$840.00 ,$250.00 ,$678.00 
,430,8/1/2018,Caffe Latte,Espresso,Goa,$40.00 ,$110.00 ,$30.00 ,$131.00 
,682,8/1/2018,Caffe Mocha,Espresso,Goa,$120.00 ,$250.00 ,$133.00 ,$301.00 
,562,8/1/2018,Amaretto,Coffee,Maharashtra,,$100.00 ,($139.00),$87.00 
,650,8/1/2018,Colombian,Coffee,Maharashtra,$520.00 ,"$1,130.00 ",$368.00 ,$910.00 
,916,8/1/2018,Caffe Latte,Espresso,Maharashtra,$170.00 ,$510.00 ,$167.00 ,$532.00 
,530,8/1/2018,Caffe Mocha,Espresso,Maharashtra,$60.00 ,$390.00 ,$50.00 ,$412.00 
,303,8/1/2018,Chamomile,Herbal Tea,Andhra Pradesh,$80.00 ,$250.00 ,$82.00 ,$291.00 
,630,8/1/2018,Chamomile,Herbal Tea,Tamil Nadu,$140.00 ,$260.00 ,$132.00 ,$301.00 
,567,8/1/2018,Chamomile,Herbal Tea,Manipur,$20.00 ,$30.00 ,$9.00 ,$41.00 
,970,8/1/2018,Lemon,Herbal Tea,Andhra Pradesh,$0.00 ,$70.00 ,($10.00),$89.00 
,847,8/1/2018,Lemon,Herbal Tea,Tamil Nadu,$40.00 ,$100.00 ,$39.00 ,$120.00 
,330,8/1/2018,Lemon,Herbal Tea,Manipur,$30.00 ,$40.00 ,$16.00 ,$55.00 
,303,8/1/2018,Mint,Herbal Tea,Andhra Pradesh,$30.00 ,$90.00 ,$20.00 ,$108.00 
,309,8/1/2018,Mint,Herbal Tea,Tamil Nadu,$140.00 ,$280.00 ,$143.00 ,$323.00 
,813,8/1/2018,Chamomile,Herbal Tea,Karnataka,$20.00 ,$50.00 ,$18.00 ,$69.00 
,305,8/1/2018,Lemon,Herbal Tea,Karnataka,$30.00 ,$100.00 ,$20.00 ,$140.00 
